,Product Number,material,mfr_part_number,PLANT,item_category_group,SERIAL_NO_PROFILE
16310,3KR14UP,,,,,
16311,3SW44UC,,,,,
16312,2FZ82AV,,,,,
16313,3VN85US,,,,,
16314,1UC31US,,,,,
16315,3SX22US,,,,,
16316,3KS60AA,,,,,
16317,3XH22US,,,,,
16318,1AA85A8,,,,,
16319,2TZ80UA,,,,,
16320,3AP07UC,,,,,
16321,3XK71UP,,,,,
16322,3TT70US,,,,,
16323,2RQ08A,,,,,
16324,3TT05UP,,,,,
16325,3MF78UC,,,,,
16326,3VC38UA,,,,,
16327,3VC54UA,,,,,
16328,3ML95UP,,,,,
16329,3FC17UC,,,,,
16330,3RS08UT,,,,,
16331,3UT49UA,,,,,
16332,3XK56US,,,,,
16333,V7C45UC,,,,,
16334,3VK75PC,,,,,
16335,3XC05US,,,,,
16336,3XD90UP,,,,,
16337,3ZC38LP,,,,,
16338,3CN12AA,,,,,
16339,2HJ22AAR,,,,,
16340,3KW61US,,,,,
16341,3UL71UP,,,,,
16342,1ZX32AAR,,,,,
16343,3FD48UC,,,,,
16344,3UM46US,,,,,
16345,3SW61UC,,,,,
16346,3RS07UT,,,,,
16347,3JZ24AW,,,,,
16348,3GJ90UP,,,,,
16349,3MH07UC,,,,,
16350,2TC07US,,,,,
16351,3EM56US,,,,,
16352,3XC82UP,,,,,
16353,1WB97AAR,,,,,
16354,3UA35US,,,,,
16355,3FQ29UP,,,,,
16356,3MS93US,,,,,
16357,3UA36US,,,,,
16358,3TS13US,,,,,
16359,1EF92EA,,,,,
16360,3GF36UT,,,,,
16361,2FA70AV,,,,,
16362,3WW29US,,,,,
16363,1AN36EA,,,,,
16364,3MG11UC,,,,,
16365,3MS87US,,,,,
16366,3MF82UC,,,,,
16367,3MG92UC,,,,,
16368,3TS02LP,,,,,
16369,X8B36US,,,,,
16370,2GW77EP,,,,,
16371,3VC11US,,,,,
16372,1MN58US,,,,,
16373,3UL13UP,,,,,
16374,3RB39UT,,,,,
16375,3EN62UP,,,,,
16376,W7U74US,,,,,
16377,2TK69UC,,,,,
16378,1MP63US,,,,,
16379,2RJ90EC,,,,,
16380,3YE68US,,,,,
16381,3YG28US,,,,,
16382,3WE64UP,,,,,
16383,2SS24UAR,,,,,
16384,2KW20UAR,,,,,
16385,2KW22UAR,,,,,
16386,3PJ91UP,,,,,
16387,1ZY57EP,,,,,
16388,3UK82US,,,,,
16389,3XQ49UP,,,,,
16390,1GD27US,,,,,
16391,2ZS52US,,,,,
16392,Y1A44EP,,,,,
16393,1KV33UAR,,,,,
16394,3JR40US,,,,,
16395,3BG76UA,,,,,
16396,X2D01UP,,,,,
16397,3MF94UC,,,,,
16398,1NN01U8,,,,,
16399,L5K29EP,,,,,
16400,3NA09US,,,,,
16401,2WW09LT,,,,,
16402,3MM67US,,,,,
16403,2YJ81UP,,,,,
16404,1ZR91LA,,,,,
16405,3FB89UT,,,,,
16406,3XQ05US,,,,,
16407,3AT28EP,,,,,
16408,1LQ75AV,,,,,
16409,3HZ21US,,,,,
16410,2SW71UAR,,,,,
16411,3XJ86US,,,,,
16412,2PA77US,,,,,
16413,Z0J48EC,,,,,
16414,3PD95UT,,,,,
16415,2TU07EC,,,,,
16416,V6G88EC,,,,,
16417,2YT89US,,,,,
16418,2TJ69UC,,,,,
16419,3GP85EP,,,,,
16420,2XR15US,,,,,
16421,W6C99UC,,,,,
16422,2FA58AV,,,,,
16423,3RB45UP,,,,,
16424,2UM50UP,,,,,
16425,2FW01UC,,,,,
16426,3WE84US,,,,,
16427,3CJ84US,,,,,
16428,1FX74UP,,,,,
16429,2YW89U8,,,,,
16430,3XC54US,,,,,
16431,3MK54UT,,,,,
16432,2SB96US,,,,,
16433,X8W61UC,,,,,
16434,3FD96UC,,,,,
16435,F7A92AA,,,,,
16436,2MW93US,,,,,
16437,2YZ99US,,,,,
16438,3WP18US,,,,,
16439,1QJ83US,,,,,
16440,2UH80UP,,,,,
16441,3PD94UT,,,,,
16442,W5H68US,,,,,
16443,2TC40UP,,,,,
16444,3WT85US,,,,,
16445,Z8M80US,,,,,
16446,3EE26US,,,,,
16447,3CJ53UP,,,,,
16448,3RS57US,,,,,
16449,3VS78US,,,,,
16450,3FH29US,,,,,
16451,3PE49US,,,,,
16452,2KW18UAR,,,,,
16453,2XX81PC,,,,,
16454,1CZ02UP,,,,,
16455,Y0C81UP,,,,,
16456,3EL24US,,,,,
16457,3WU56US,,,,,
16458,SS079L,,,,,
16459,3GY60UP,,,,,
16460,3UC22US,,,,,
16461,3DV66PP,,,,,
16462,3WW37US,,,,,
16463,3XT48UP,,,,,
16464,3XE49UP,,,,,
16465,3QB25US,,,,,
16466,1ES95EC,,,,,
16467,3PP98UT,,,,,
16468,1MV74UT,,,,,
16469,3QB50US,,,,,
16470,1NW83U8R,,,,,
16471,2WZ50UP,,,,,
16472,1QU22UP,,,,,
16473,3JP06US,,,,,
16474,CM871B,,,,,
16475,3UZ96UT,,,,,
16476,3FD82UC,,,,,
16477,3TR36US,,,,,
16478,2VD70UP,,,,,
16479,3XC21US,,,,,
16480,2TT92EC,,,,,
16481,2TK72UC,,,,,
16482,3UF60UP,,,,,
16483,3XH41LP,,,,,
16484,3MH90UP,,,,,
16485,3LN80UC,,,,,
16486,2RW50AW,,,,,
16487,3NV03UP,,,,,
16488,2CD45US,,,,,
16489,V7C46UC,,,,,
16490,2LU98UAR,,,,,
16491,3YQ53US,,,,,
16492,1VE22EC,,,,,
16493,3XD85US,,,,,
16494,2US02UP,,,,,
16495,900937R-999,,,,,
16496,X7U55UAR,,,,,
16497,3PH56US,,,,,
16498,1GC94UP,,,,,
16499,3AX50UA,,,,,
16500,2TE20US,,,,,
16501,2WX39UT,,,,,
16502,3LK82US,,,,,
16503,2ZK77US,,,,,
16504,2UB12US,,,,,
16505,3JY53US,,,,,
16506,2DL11UP,,,,,
16507,3GN44US,,,,,
16508,3AN45UC,,,,,
16509,1ZR95LT,,,,,
16510,2NS61US,,,,,
16511,2XF83UP,,,,,
16512,2GT79UP,,,,,
16513,2VV93US,,,,,
16514,2DH71US,,,,,
16515,2ZS83US,,,,,
16516,3AR93US,,,,,
16517,2GU20US,,,,,
16518,2TB84UP,,,,,
16519,Y0F57US,,,,,
16520,2MY95US,,,,,
16521,2XK70US,,,,,
16522,Z3T56US,,,,,
16523,3KL38US,,,,,
16524,2UH10US,,,,,
16525,2XN32UP,,,,,
16526,X9M44US,,,,,
16527,3EN22UP,,,,,
16528,3GZ62US,,,,,
16529,3FF22US,,,,,
16530,3CR60US,,,,,
16531,K5X67UP,,,,,
16532,X5H31US,,,,,
16533,3FE58US,,,,,
16534,L1F45UC,,,,,
16535,Z5P71AAR,,,,,
16536,3FA76US,,,,,
16537,X2B77UP,,,,,
16538,2QX12US,,,,,
16539,2HJ16AAR,,,,,
16540,3CL91US,,,,,
16541,1FZ03UTR,,,,,
16542,X0E92US,,,,,
16543,3LJ42UP,,,,,
16544,X8X73UC,,,,,
16545,2TK81UC,,,,,
16546,901175R-999,,,,,
16547,2QZ85US,,,,,
16548,1AH27AW,,,,,
16549,2ZV04PC,,,,,
16550,F2M56UC,,,,,
16551,3KS25US,,,,,
16552,2LA55UC,,,,,
16553,1ZX79UP,,,,,
16554,3NV58US,,,,,
16555,Y1F36AV,,,,,
16556,3MJ42EP,,,,,
16557,3MP90US,,,,,
16558,1WM38UP,,,,,
16559,1VE78EC,,,,,
16560,3BY40US,,,,,
16561,2EF06UP,,,,,
16562,1HU96US,,,,,
16563,2TK11UC,,,,,
16564,2TJ21UC,,,,,
16565,3MJ89US,,,,,
16566,2ET04US,,,,,
16567,3MF18EP,,,,,
16568,Z9Y28AV,,,,,
16569,3JK17US,,,,,
16570,2TU93US,,,,,
16571,Y2Q40UP,,,,,
16572,W6H07US,,,,,
16573,3MS70US,,,,,
16574,K7Y83US,,,,,
16575,3EN36US,,,,,
16576,2TB32UP,,,,,
16577,2YF51UP,,,,,
16578,Y9F96UTR,,,,,
16579,Y0F58US,,,,,
16580,W5M20UP,,,,,
16581,2HJ65AA,,,,,
16582,Y6R14UP,,,,,
16583,Z6Z13A,,,,,
16584,2UC64US,,,,,
16585,2VM85UT,,,,,
16586,1UG85UAR,,,,,
16587,X5E49AV,,,,,
16588,2KJ46US,,,,,
16589,3GZ86US,,,,,
16590,3GQ69US,,,,,
16591,2WW12LT,,,,,
16592,2HG11UP,,,,,
16593,Z5N92AAR,,,,,
16594,3KW92US,,,,,
16595,Z5N76AAR,,,,,
16596,V1R12A,,,,,
16597,1ZR94LT,,,,,
16598,2YF94US,,,,,
16599,3GF72US,,,,,
16600,3FB84UT,,,,,
16601,3BB81US,,,,,
16602,3LN84UC,,,,,
16603,2ND27US,,,,,
16604,2WN01UT,,,,,
16605,2HE40UC,,,,,
16606,2EM19US,,,,,
16607,3AR62US,,,,,
16608,3JN59US,,,,,
16609,1LR35AV,,,,,
16610,1UD33US,,,,,
16611,2WM67EP,,,,,
16612,1UD20US,,,,,
16613,Y1X35US,,,,,
16614,3PF28US,,,,,
16615,3FA51US,,,,,
16616,3GD95US,,,,,
16617,L6E81A,,,,,
16618,3DY07US,,,,,
16619,1PH96UP,,,,,
16620,V8H78US,,,,,
16621,1QT61US,,,,,
16622,3GL33US,,,,,
16623,2RN73US,,,,,
16624,Z9U33UP,,,,,
16625,P0V04A,,,,,
16626,QT457AA,QT457AAABA,QT457AA     ABA,10,ZWAR,Z002
16627,QY439AA,,,,,
16628,T3U83AA,,,,,
16629,T4Q59AA,,,,,
16630,T6N30AA,,,,,
16631,T6N31AA,,,,,
16632,T6N32AA,,,,,
16633,V1N02A,,,,,
16634,V1X13AA,,,,,
16635,X0J60AA,,,,,
16636,X8T44EP,,,,,
16637,Y0J51EC,,,,,
16638,2QZ18EC,,,,,
16639,X1J76EP,,,,,
16640,Z1Z36AA,,,,,
16641,1RL95AA,,,,,
16642,2EM45AV,,,,,
16643,2TB75EC,,,,,
16644,2EH50US,,,,,
16645,2FU54UC,,,,,
16646,2RV14UP,,,,,
16647,2TT89EC,,,,,
16648,2VW01PC,,,,,
16649,2XX25EP,,,,,
16650,2XX26EP,,,,,
16651,2MA05UP,,,,,
16652,2WV36EC,,,,,
16653,2DF08UC,,,,,
16654,Z1X29US,,,,,
16655,2RJ79EC,,,,,
16656,X8T46EP,,,,,
16657,1GK62AAR,,,,,
16658,1MJ72AV,,,,,
16659,2DS99UAR,,,,,
16660,2HU28AV,,,,,
16661,2LA30UC,,,,,
16662,2WZ65US,,,,,
16663,2XM84UT,,,,,
16664,2YZ78UT,,,,,
16665,2EK16UC,,,,,
16666,2FV92UC,,,,,
16667,2NS75EP,,,,,
16668,2RZ06EP,,,,,
16669,2XJ45PP,,,,,
16670,M2D54AA,,,,,
16671,T6A97EC,,,,,
16672,1DS60EP,,,,,
16673,2LU31EC,,,,,
16674,2TB20EP,,,,,
16675,2TB25EP,,,,,
16676,3AH31EC,,,,,
16677,3EK18PP,,,,,
16678,3EL72EP,,,,,
16679,X3U56AV,,,,,
16680,1UG80UAR,,,,,
16681,2LU38UP,,,,,
16682,2NT10US,,,,,
16683,2RJ80EC,,,,,
16684,2WV34EC,,,,,
16685,3BG30UT,,,,,
16686,3FB85UT,,,,,
16687,3JJ82UP,,,,,
16688,SS028E,,,,,
16689,SS030A,,,,,
16690,SS397G,,,,,
16691,Z8V87UC,,,,,
16692,2FV54UC,,,,,
16693,2KZ35AA,,,,,
16694,2TV23PC,,,,,
16695,2WM50EP,,,,,
16696,3AN21UC,,,,,
16697,3AN22UC,,,,,
16698,3DV44PC,,,,,
16699,X7S24EC,,,,,
16700,2FZ81AV,,,,,
16701,3GD74UP,,,,,
16702,SS028C,,,,,
16703,V1R11A,,,,,
16704,X1X15UP,,,,,
16705,1BC28UP,,,,,
16706,1JS10A8,,,,,
16707,1JX43US,,,,,
16708,1KC45LA,,,,,
16709,1KV18UAR,,,,,
16710,1VQ99US,,,,,
16711,1ZW92UP,,,,,
16712,2ET55US,,,,,
16713,2EW41US,,,,,
16714,2HG03UC,,,,,
16715,2HL41AA,,,,,
16716,2NC87UP,,,,,
16717,2QV77UC,,,,,
16718,2QV85UC,,,,,
16719,2TJ35UC,,,,,
16720,2TK95UC,,,,,
16721,2ZW56US,,,,,
16722,3AN93UC,,,,,
16723,3BB43UC,,,,,
16724,3BH12US,,,,,
16725,3CN13AA,,,,,
16726,3EA63UP,,,,,
16727,3FB83UT,,,,,
16728,3FQ51UT,,,,,
16729,3GY53US,,,,,
16730,3JJ47UA,,,,,
16731,3JY49UT,,,,,
16732,3KW27US,,,,,
16733,3LN58UC,,,,,
16734,3MC80US,,,,,
16735,3MC83US,,,,,
16736,3ME85UP,,,,,
16737,3MW52US,,,,,
16738,3PF21UP,,,,,
16739,3PL34US,,,,,
16740,907635R-999,,,,,
16741,SS212A,,,,,
16742,Z2G66UT,,,,,
16743,3KX10UT,,,,,
16744,1AA81A4,1AA81A4,1AA81A4,650,NORM,Z001
16745,1AA81A4,1AA81A4,1AA81A4,660,NORM,Z001
16746,1AQ98AW,,,,,
16747,1XJ56UC,,,,,
16748,1XJ57UC,,,,,
16749,2DS64UP,,,,,
16750,2RX43UP,,,,,
16751,2SH67UP,,,,,
16752,2RY48UA,,,,,
16753,Z9R16UP,,,,,
16754,1JC93US,,,,,
16755,1ZX49US,,,,,
16756,3MD17UP,,,,,
16757,3FE66UP,,,,,
16758,3LJ04US,,,,,
16759,3GF69US,,,,,
16760,3EH71US,,,,,
16761,3FC68UC,,,,,
16762,2VN11US,,,,,
16763,SS041D,,,,,
16764,3AQ57US,,,,,
16765,3KW58UP,,,,,
16766,X8G96UP,,,,,
16767,X7Q41UC,,,,,
16768,2KV94UAR,,,,,
16769,2YG84US,,,,,
16770,3BG72US,,,,,
16771,3ME60EC,,,,,
16772,2ZD13US,,,,,
16773,2SN27UP,,,,,
16774,L5D71A,,,,,
16775,Z5P07AAR,,,,,
16776,2BG34US,,,,,
16777,2YY09US,,,,,
16778,2FJ02US,,,,,
16779,3RH07US,,,,,
16780,2YS38UP,,,,,
16781,3CH03US,,,,,
16782,1BJ43US,,,,,
16783,2XN42US,,,,,
16784,3CN65US,,,,,
16785,2HE62UC,,,,,
16786,2EK98UC,,,,,
16787,2TD87US,,,,,
16788,3LL53UP,,,,,
16789,3JN93US,,,,,
16790,1RG34UC,,,,,
16791,2TK34UC,,,,,
16792,3EN66US,,,,,
16793,1NW84U8,,,,,
16794,3EZ92US,,,,,
16795,3AZ58US,,,,,
16796,2VL76PC,,,,,
16797,2VJ01US,,,,,
16798,3PL14US,,,,,
16799,1KS88UAR,,,,,
16800,L1F49UC,,,,,
16801,3FK26US,,,,,
16802,Z5P08AAR,,,,,
16803,1NZ08UP,,,,,
16804,3CL59US,,,,,
16805,3PN20US,,,,,
16806,3FQ64UP,,,,,
16807,3FJ94UP,,,,,
16808,3CR42UC,,,,,
16809,2YW36US,,,,,
16810,1US75US,,,,,
16811,2KV91UAR,,,,,
16812,Z5M46AAR,,,,,
16813,2MM12UA,,,,,
16814,3FD76UC,,,,,
16815,3RB46US,,,,,
16816,2GK51UP,,,,,
16817,2SQ36UP,,,,,
16818,2FU79UC,,,,,
16819,2DS97UAR,,,,,
16820,2FE14UAR,,,,,
16821,Z5M95AAR,,,,,
16822,Z8Z11A,,,,,
16823,W3M75US,,,,,
16824,X9Q80EC,,,,,
16825,1MV65UT,,,,,
16826,3DA47US,,,,,
16827,1VE33EC,,,,,
16828,3MM28US,,,,,
16829,2VW04US,,,,,
16830,2PE52US,,,,,
16831,2NS54EP,,,,,
16832,2TU52US,,,,,
16833,3MW30US,,,,,
16834,1DP72US,,,,,
16835,2RQ09A,,,,,
16836,Z8X68AV,,,,,
16837,1VD25US,,,,,
16838,2GT78UP,,,,,
16839,3JR35US,,,,,
16840,W0T06UA,,,,,
16841,2RZ26EP,,,,,
16842,2XH21UC,,,,,
16843,2WN79US,,,,,
16844,2XJ11US,,,,,
16845,1FY53UTR,,,,,
16846,3BG31UT,,,,,
16847,2NA47US,,,,,
16848,Y4T06UAR,,,,,
16849,W4R07UC,,,,,
16850,1QL52UAR,,,,,
16851,1WM40US,,,,,
16852,2EL01UC,,,,,
16853,X1E00UP,,,,,
16854,3CX98US,,,,,
16855,2GW11US,,,,,
16856,W0W50UP,,,,,
16857,X1X07UP,,,,,
16858,3AS02US,,,,,
16859,3NU73US,,,,,
16860,3EN93US,,,,,
16861,3BG33UT,,,,,
16862,2MW59US,,,,,
16863,1FQ01UC,,,,,
16864,3JR75US,,,,,
16865,1KT95UAR,,,,,
16866,3KS43US,,,,,
16867,1AF85EC,,,,,
16868,3MF48UC,,,,,
16869,3DD68US,,,,,
16870,3EZ93US,,,,,
16871,V6E07AV,,,,,
16872,1UC03US,1UC03US#ABA,1UC03US#ABA,10,NORM,Z001
16873,1UC03US,1UC03US#ABA,1UC03US#ABA,80,NORM,Z001
16874,2HJ48AA,,,,,
16875,2QU46US,,,,,
16876,2XK54US,,,,,
16877,3LM99US,,,,,
16878,1JW46LT,,,,,
16879,3BT33UP,,,,,
16880,3BZ39US,,,,,
16881,3CG79UC,,,,,
16882,3CL48US,,,,,
16883,3CM74UP,,,,,
16884,3CN13AT,,,,,
16885,3CN23US,,,,,
16886,3DP80US,,,,,
16887,3DP81US,,,,,
16888,3DP89US,,,,,
16889,3DQ04US,,,,,
16890,3DQ08US,,,,,
16891,3DQ40US,,,,,
16892,3DV82EP,,,,,
16893,3DX80US,,,,,
16894,3EB31US,,,,,
16895,3EB40US,,,,,
16896,3EE27US,,,,,
16897,3EH41US,,,,,
16898,3EM52US,,,,,
16899,3EM60US,,,,,
16900,3EN40US,,,,,
16901,3FA06UP,,,,,
16902,3FA41US,,,,,
16903,3FA55US,,,,,
16904,3FC93UC,,,,,
16905,3FD05UC,,,,,
16906,3FD14UC,,,,,
16907,3FD19UC,,,,,
16908,3FD27UC,,,,,
16909,3FD33UC,,,,,
16910,3FE99UP,,,,,
16911,3FF07US,,,,,
16912,3FF15UP,,,,,
16913,3FF48US,,,,,
16914,3FF67US,,,,,
16915,3FH15UC,,,,,
16916,3FH21US,,,,,
16917,3FK15US,,,,,
16918,3FQ50UT,,,,,
16919,3FQ69UP,,,,,
16920,3FR11UP,,,,,
16921,3FR94US,,,,,
16922,3FS50UP,,,,,
16923,3FT15UT,,,,,
16924,3GD87US,,,,,
16925,3GD90US,,,,,
16926,3GE83US,,,,,
16927,3GF38UT,,,,,
16928,3GF42UT,,,,,
16929,3GF43UP,,,,,
16930,3GF46UT,,,,,
16931,3GF81US,,,,,
16932,3GN66UP,,,,,
16933,3GS05US,,,,,
16934,3GX95US,,,,,
16935,3HA83US,,,,,
16936,3JC81US,,,,,
16937,3JC90UP,,,,,
16938,3JE19UP,,,,,
16939,3JJ90US,,,,,
16940,3JK54US,,,,,
16941,3JK87UT,,,,,
16942,3JP48US,,,,,
16943,3JQ71EP,,,,,
16944,3JQ73UA,,,,,
16945,3JQ91UP,,,,,
16946,3JR95US,,,,,
16947,3JY85US,,,,,
16948,3KK94UP,,,,,
16949,3KL64US,,,,,
16950,3KL91US,,,,,
16951,3KN71UP,,,,,
16952,3KR30US,,,,,
16953,3KR93US,,,,,
16954,3KV90UP,,,,,
16955,3KX03UT,,,,,
16956,3KX04UT,,,,,
16957,3KX06UT,,,,,
16958,3KX08UT,,,,,
16959,3KX12UT,,,,,
16960,3KX29US,,,,,
16961,3KZ75US,,,,,
16962,3KZ80US,,,,,
16963,3KZ85US,,,,,
16964,3LL55UP,,,,,
16965,3LL56UP,,,,,
16966,3LL57UP,,,,,
16967,3LN55UC,,,,,
16968,3LN78UC,,,,,
16969,3MC81US,,,,,
16970,3MF76UC,,,,,
16971,3MF77UC,,,,,
16972,3MF79UC,,,,,
16973,3MF84UC,,,,,
16974,3MF97UC,,,,,
16975,3MG08UC,,,,,
16976,3MG30UC,,,,,
16977,3MH15US,,,,,
16978,3ML17UP,,,,,
16979,3MP96UA,,,,,
16980,3MS32UT,,,,,
16981,3MS81US,,,,,
16982,3MS94US,,,,,
16983,3MT02US,,,,,
16984,3MT04US,,,,,
16985,3MT08US,,,,,
16986,3MW14UP,,,,,
16987,3MZ49US,,,,,
16988,3MZ51US,,,,,
16989,3NU20UA,,,,,
16990,3NU57UT,,,,,
16991,3NU63UT,,,,,
16992,3NU65UP,,,,,
16993,3NU93US,,,,,
16994,3NV00US,,,,,
16995,3NV32US,,,,,
16996,3NV35US,,,,,
16997,3NV40UP,,,,,
16998,3PE37US,,,,,
16999,3PE57US,,,,,
17000,3PF70US,,,,,
17001,3PF97EP,,,,,
17002,3PH68US,,,,,
17003,3PJ07UP,,,,,
17004,3PJ78UP,,,,,
17005,3PL16US,,,,,
17006,3PL66UP,,,,,
17007,2DU00AAR,,,,,
17008,Z5X75EC,,,,,
17009,3EL74UP,,,,,
17010,2TJ27UC,,,,,
17011,2KV47US,,,,,
17012,3GN99US,,,,,
17013,1DX28UP,,,,,
17014,SS152C,,,,,
17015,2LA39UC,,,,,
17016,W7B95UAR,,,,,
17017,Z5S99UP,,,,,
17018,2QU27UT,,,,,
17019,2WZ82US,,,,,
17020,3EH93UT,,,,,
17021,2RY47UA,,,,,
17022,1ZR96LT,,,,,
17023,2ZS12US,,,,,
17024,1YP95EC,,,,,
17025,1ZR92LT,,,,,
17026,W9F46EC,,,,,
17027,2UE47EP,,,,,
17028,2GW10UP,,,,,
17029,X7S64AV,,,,,
17030,2ZN94UP,,,,,
17031,1KS48EC,,,,,
17032,2KX91UP,,,,,
17033,Z5N94AA,,,,,
17034,2ML74EC,,,,,
17035,3FG95UP,,,,,
17036,3AN60UC,,,,,
17037,2RH67LA,,,,,
17038,2KV89UAR,,,,,
17039,2RH63LA,,,,,
17040,3KA13UP,,,,,
17041,2ZK58UT,,,,,
17042,2YC72UP,,,,,
17043,1CV12UP,,,,,
17044,Z3N18UC,,,,,
17045,2VM86UT,,,,,
17046,ST694B,,,,,
17047,1LV73EA,,,,,
17048,1ZY63LA,,,,,
17049,3AH71UP,,,,,
17050,2UE42UT,,,,,
17051,3GQ78UP,,,,,
17052,2HR94UC,,,,,
17053,3AK84US,,,,,
17054,W5M99UP,,,,,
17055,3JK89UP,,,,,
17056,2WX17US,,,,,
17057,3CF92UC,,,,,
17058,1EX13AAR,,,,,
17059,2DQ24EP,,,,,
17060,2SP85UA,,,,,
17061,3GQ49US,,,,,
17062,Z5N47AAR,,,,,
17063,1BS00UTR,,,,,
17064,3BT41UP,,,,,
17065,2QY00EC,,,,,
17066,2DT99AAR,,,,,
17067,2MA27UP,,,,,
17068,3BJ23UP,,,,,
17069,2FV57UC,,,,,
17070,3CY00US,,,,,
17071,1LP27UC,,,,,
17072,1NQ63AW,,,,,
17073,2HE60UC,,,,,
17074,2TR78US,,,,,
17075,2KW13UAR,,,,,
17076,900936R-999,,,,,
17077,2TX42EP,,,,,
17078,3FQ88US,,,,,
17079,1JP11AV,,,,,
17080,1BS54UA,,,,,
17081,3DC43US,,,,,
17082,2TH21UC,,,,,
17083,2WX40UT,,,,,
17084,1WJ88UAR,,,,,
17085,2UZ30US,,,,,
17086,1UG52UAR,,,,,
17087,SS230B,,,,,
17088,2HE63UC,,,,,
17089,1VF46EC,,,,,
17090,2KW05UAR,,,,,
17091,2RC46EP,,,,,
17092,3EZ79EP,,,,,
17093,W9F12EC,,,,,
17094,Z5P50AA,,,,,
17095,2NW05US,,,,,
17096,X1F41UP,,,,,
17097,1VT65US,,,,,
17098,W8E44UP,,,,,
17099,3TT38US,,,,,
17100,X3D36AA,,,,,
17101,Z7A41EP,,,,,
17102,2PB37UAR,,,,,
17103,3GM95UT,,,,,
17104,3VN67US,,,,,
17105,1AK01US,,,,,
17106,2FA56AV,,,,,
17107,3WL60US,,,,,
17108,3FE94US,,,,,
17109,2QW07UC,,,,,
17110,1ZX89US,,,,,
17111,W4Q73UC,,,,,
17112,1QG27US,,,,,
17113,2PE30UAR,,,,,
17114,2YN36AAR,,,,,
17115,3AM69UC,,,,,
17116,1KC98UP,,,,,
17117,3YX80US,,,,,
17118,F7A93AA,,,,,
17119,2QW70US,,,,,
17120,3SX32US,,,,,
17121,M7A39UP,,,,,
17122,2XM99US,,,,,
17123,1TJ86UAR,,,,,
17124,1EL97UAR,,,,,
17125,3FC69UC,,,,,
17126,Z8S89UP,,,,,
17127,L9J62UP,,,,,
17128,Z5P43AAR,,,,,
17129,2NT67US,,,,,
17130,2GU26UP,,,,,
17131,1GX36EC,,,,,
17132,V9B46AA,,,,,
17133,3XK27UP,,,,,
17134,1FC63US,,,,,
17135,3CG69US,,,,,
17136,2NF79UP,,,,,
17137,3LL70UP,,,,,
17138,2UV71UP,,,,,
17139,3GZ84US,,,,,
17140,2FR87A,,,,,
17141,3KR44US,,,,,
17142,2DR67UP,,,,,
17143,3EP86US,,,,,
17144,3QL23US,,,,,
17145,3GZ71US,,,,,
17146,2YJ94US,,,,,
17147,3GG38UC,,,,,
17148,2WL30UP,,,,,
17149,2FX00US,,,,,
17150,3LN31US,,,,,
17151,3KT69US,,,,,
17152,3CF58UP,,,,,
17153,2LA15UC,,,,,
17154,2SX29US,,,,,
17155,3GP61US,,,,,
17156,3GY87UP,,,,,
17157,SS256H,,,,,
17158,2VN30UP,,,,,
17159,3KN90US,,,,,
17160,2TA82UP,,,,,
17161,2EL06UC,,,,,
17162,3LD29UP,,,,,
17163,J7Z10A,,,,,
17164,2TJ73UC,,,,,
17165,2YU31US,,,,,
17166,2EL09UC,,,,,
17167,2UF51US,,,,,
17168,3MD11US,,,,,
17169,3MH39US,,,,,
17170,3JC80US,,,,,
17171,3PH79US,,,,,
17172,3FF21US,,,,,
17173,3KM34PA,,,,,
17174,2XH61US,,,,,
17175,3GL15US,,,,,
17176,2VE71UP,,,,,
17177,1WU38U8,,,,,
17178,3PQ24US,,,,,
17179,K5H75A,,,,,
17180,1GH00US,,,,,
17181,3AM92UC,,,,,
17182,2UD96AA,,,,,
17183,2NF77UP,,,,,
17184,2KZ36AA,,,,,
17185,SS230G,,,,,
17186,2GZ08UP,,,,,
17187,2HG02UC,,,,,
17188,1BB47US,,,,,
17189,3DV79EC,,,,,
17190,X1M39US,,,,,
17191,1UA38U8,,,,,
17192,3GS12US,,,,,
17193,2TT96EC,,,,,
17194,3MN25US,,,,,
17195,X8G15UP,,,,,
17196,3CN50US,,,,,
17197,3FK32US,,,,,
17198,1VF56EC,,,,,
17199,2EW65US,,,,,
17200,2XH57US,,,,,
17201,3CR19US,,,,,
17202,Z5P30AA,,,,,
17203,1EJ34AV,,,,,
17204,1EV54EA,,,,,
17205,3GK80EP,,,,,
17206,1MJ77AV,,,,,
17207,3DV36US,,,,,
17208,3FT18UP,,,,,
17209,3FF11US,,,,,
17210,3KJ64PA,,,,,
17211,2ZA98US,,,,,
17212,2XU38UT,,,,,
17213,3PG05UP,,,,,
17214,3DA65US,,,,,
17215,1US64UP,,,,,
17216,SS204E,,,,,
17217,Z5G79A,,,,,
17218,2TY12UT,,,,,
17219,3GR66US,,,,,
17220,2WV62EC,,,,,
17221,2EL05UC,,,,,
17222,1WU31UT,,,,,
17223,1ZV50US,,,,,
17224,3FQ92UP,,,,,
17225,2VY01US,,,,,
17226,2MM37US,,,,,
17227,2TL02UC,,,,,
17228,2XH12UP,,,,,
17229,2XM86UT,,,,,
17230,Z6Z95A,,,,,
17231,2WZ67UT,,,,,
17232,Z4Y82A4,Z4Y82A4,Z4Y82A4,650,NORM,Z001
17233,Z4Y82A4,Z4Y82A4,Z4Y82A4,660,NORM,Z001
17234,3AR38US,,,,,
17235,3FB86UT,,,,,
17236,3KR92US,,,,,
17237,2UK64US,,,,,
17238,3EU09US,,,,,
